r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22,r_23,r_24,r_25,r_26,r_27,r_28,r_29,r_30,r_31,r_32,r_33,r_34,r_35,r_36,r_37
0.5777866,0.5899122,0.5854494,0.5904219,0.5922438,0.5893605,0.5892136,0.5868075,0.5917159,0.5864936,0.5876465,0.5864779,0.5921863,0.5846074,0.5871368,0.5935423,0.5845957,0.5901373,0.5859363,0.5886988,0.5889954,0.5863164,0.5794755,0.5953933,0.5818607,0.5883761,0.5869593,0.5885193,0.5898196,0.58677,0.5874373,0.5834304,0.5869255,0.5864706,0.5846785,0.5880213,0.583597,0.5917785
0.5784742,0.5908886,0.5854494,0.5904219,0.5925908,0.5893845,0.5892136,0.5868075,0.5917159,0.5865054,0.5876663,0.5880828,0.5921863,0.5846074,0.5876035,0.5951242,0.5846711,0.5901373,0.5859363,0.5886988,0.5901532,0.5869553,0.5794755,0.5959384,0.5818607,0.5884203,0.5872352,0.5892381,0.5901862,0.587448,0.5874373,0.5834304,0.5869255,0.5864808,0.5846785,0.5881768,0.5844055,0.5927518
0.5784742,0.5908886,0.5857783,0.5912875,0.5925908,0.5893845,0.589356,0.5884277,0.5923831,0.5865054,0.5885792,0.5880828,0.5945918,0.5851643,0.5876035,0.5960674,0.5846711,0.5901735,0.586797,0.5897631,0.5901532,0.5869553,0.5799317,0.5959384,0.5824073,0.5884203,0.5872352,0.5896116,0.5901862,0.587448,0.5882249,0.5850483,0.5870539,0.5864808,0.5859753,0.5881768,0.5844055,0.5927518
0.5791108,0.5910744,0.5857783,0.5912875,0.5928417,0.5893862,0.589356,0.5884277,0.5923831,0.5865196,0.5888118,0.5889651,0.5945918,0.5853259,0.5877033,0.5960829,0.585261,0.5901735,0.5875772,0.5900136,0.5904022,0.5870326,0.5799317,0.5964307,0.5824073,0.5892967,0.5875205,0.5896116,0.5905021,0.5879121,0.5882249,0.5850483,0.5870539,0.5866856,0.5859753,0.5883673,0.5847323,0.592752
0.5791108,0.5910744,0.5860569,0.5928199,0.5928417,0.5893862,0.5893912,0.5905177,0.5930473,0.5865196,0.5891017,0.5889651,0.594727,0.5854616,0.5888455,0.5960829,0.585261,0.5916591,0.5875772,0.5907404,0.5904022,0.5874618,0.5826166,0.5967926,0.5825813,0.5905461,0.5875205,0.5906716,0.5905021,0.5879819,0.58944,0.5850843,0.5880753,0.5866856,0.586079,0.5892518,0.5850047,0.592752
0.579667,0.5913288,0.5860569,0.5928199,0.5929891,0.5904437,0.5894545,0.5920127,0.5931283,0.5870002,0.5898529,0.5913539,0.594727,0.5869739,0.5891758,0.5960844,0.5856941,0.5916591,0.5882402,0.5907404,0.5908522,0.5874618,0.5826166,0.5980676,0.5825813,0.5908589,0.5875471,0.5910734,0.5907354,0.5879819,0.58944,0.5850843,0.5880753,0.5867286,0.586079,0.5892518,0.5850047,0.5931641
0.579667,0.5913288,0.5879774,0.593268,0.5929891,0.5912496,0.58949,0.5924693,0.5931283,0.5870002,0.5899367,0.5913539,0.5950577,0.5869739,0.5892329,0.5960844,0.5856941,0.5930979,0.5882402,0.5917555,0.5908522,0.587893,0.5826858,0.5980676,0.5833442,0.5908589,0.5879688,0.5910734,0.5907354,0.5885762,0.5900716,0.5852389,0.5896674,0.5868736,0.587013,0.5895125,0.5866882,0.5931641
0.5809154,0.5917963,0.5879774,0.5941281,0.5930892,0.5912496,0.5897158,0.5924693,0.5933851,0.588548,0.5899367,0.5914135,0.5950577,0.5880987,0.5894499,0.5961081,0.5858471,0.5930979,0.5889436,0.5917555,0.5914482,0.587893,0.5826858,0.5982806,0.5833442,0.5910916,0.5879688,0.5920925,0.5909205,0.5885762,0.5900716,0.5852389,0.5896674,0.586947,0.587013,0.5895125,0.5866882,0.5943385
0.5821617,0.5917963,0.5884796,0.5941281,0.5930892,0.5912822,0.5899249,0.593218,0.5934074,0.5933903,0.5913996,0.5924363,0.5960659,0.5911309,0.5894499,0.5961081,0.5865247,0.5931974,0.5889436,0.5918862,0.5914482,0.5888363,0.5830149,0.5982806,0.5840743,0.5910916,0.5880152,0.5922397,0.5909205,0.5887165,0.5906553,0.5865003,0.5899797,0.586947,0.587317,0.5903549,0.5870011,0.5943385
0.5836712,0.5919316,0.5884796,0.5944694,0.5934747,0.5912822,0.5904197,0.5935778,0.5945026,0.5940271,0.5917096,0.5924363,0.5961883,0.5911309,0.589602,0.596448,0.5865247,0.5932512,0.5889964,0.5918862,0.5914849,0.5888363,0.5830929,0.5982974,0.5840743,0.5924019,0.5880152,0.5923788,0.59385,0.5890172,0.5906553,0.5866052,0.5899797,0.5875592,0.5876551,0.5915123,0.5870011,0.5955544
0.5836712,0.5919316,0.5889662,0.5944694,0.593628,0.5913197,0.5904197,0.5935778,0.5945026,0.5940271,0.5917096,0.59268,0.5961883,0.5921129,0.589602,0.5969078,0.5872485,0.5932512,0.5889964,0.5929343,0.5914849,0.5902358,0.5830929,0.5982974,0.5842674,0.59289,0.5881303,0.5923788,0.5955339,0.5890172,0.5909497,0.5866052,0.5902144,0.5875592,0.5878008,0.5915123,0.5870096,0.5955544
0.5848925,0.5921406,0.5889662,0.5955437,0.5937269,0.5913197,0.5914097,0.5938407,0.5959181,0.5957579,0.5925572,0.59268,0.5963996,0.5921129,0.5907196,0.5970085,0.5872485,0.5940759,0.590026,0.5929343,0.5929604,0.5902358,0.5839389,0.5984063,0.5842674,0.5937425,0.5881303,0.5931022,0.5956567,0.5897439,0.5910329,0.5868159,0.5902144,0.5876586,0.5880053,0.5917088,0.5870096,0.5957867
0.5849407,0.59221,0.5889774,0.5955437,0.5939752,0.591585,0.5914097,0.5938407,0.5959428,0.5957579,0.5925664,0.592828,0.5963996,0.5935518,0.59104,0.5971243,0.5873808,0.5944943,0.590026,0.5937649,0.5929604,0.5906936,0.5841809,0.5984063,0.5853792,0.5937425,0.5881922,0.5931022,0.5956567,0.5897439,0.5910329,0.5868159,0.5903773,0.5876586,0.5880053,0.5917088,0.5871197,0.5957867
0.5849407,0.59221,0.5889774,0.5957985,0.5939752,0.591585,0.5915289,0.594161,0.5961725,0.596271,0.5934283,0.592828,0.5970243,0.5937969,0.5923628,0.5973353,0.5882566,0.5944943,0.5900681,0.5938368,0.5930357,0.5906936,0.5841809,0.5986266,0.5859858,0.5937831,0.5881922,0.5938213,0.5968138,0.5908483,0.5911679,0.5870192,0.5904918,0.5877619,0.5903444,0.5928721,0.5871197,0.5958207
0.5849799,0.5923747,0.5893895,0.5959458,0.5942255,0.5920376,0.5915289,0.5945011,0.5967132,0.596271,0.5934283,0.5929245,0.5970243,0.5941281,0.5923628,0.5973353,0.5882566,0.5948117,0.5904165,0.5938368,0.5930357,0.5909918,0.5843062,0.5986266,0.5861312,0.5939159,0.589563,0.5964717,0.5968138,0.5908483,0.5911679,0.5870192,0.5904918,0.5879388,0.5906347,0.5929784,0.5874737,0.5958207
0.5849799,0.5934096,0.5893895,0.5975302,0.5942255,0.5920376,0.5917387,0.5945972,0.5967132,0.5965182,0.5934761,0.5929245,0.597273,0.5941281,0.5924588,0.5980358,0.5887179,0.5948117,0.5905112,0.5941646,0.5939205,0.5909918,0.5846057,0.5987766,0.5870072,0.5964445,0.589563,0.5975156,0.5969005,0.5916065,0.5920694,0.5878965,0.592499,0.5879388,0.5906347,0.5929784,0.5874737,0.5963962
0.585197,0.5934096,0.589411,0.5981856,0.5945053,0.5923284,0.5917387,0.5945972,0.5969075,0.5965182,0.5934761,0.5929488,0.597642,0.5945757,0.5924798,0.5980358,0.5888998,0.5948408,0.5907358,0.5941646,0.5939205,0.5911102,0.5846964,0.5987766,0.5872028,0.5964445,0.5895645,0.5975156,0.5969005,0.5926069,0.5920694,0.5878965,0.592499,0.5881252,0.5909469,0.5938913,0.5876991,0.5963962
0.585197,0.5939221,0.589411,0.5981856,0.5945053,0.5923284,0.5923602,0.5946095,0.5969075,0.5967418,0.5941075,0.5937971,0.597642,0.5945757,0.5926159,0.5981822,0.5899358,0.5948408,0.5909575,0.5951572,0.5953625,0.5911102,0.5846964,0.5995649,0.5872028,0.5973734,0.5895948,0.5977241,0.5970141,0.5926069,0.5926496,0.5886573,0.5945086,0.588817,0.5909469,0.5943054,0.5876991,0.5965608
0.5866952,0.5948148,0.5894615,0.6001397,0.5949491,0.592931,0.5923602,0.5946095,0.5982772,0.5970803,0.5951483,0.5937971,0.597768,0.5954179,0.5926159,0.5981822,0.5899358,0.595143,0.5909575,0.5951572,0.5953625,0.5916118,0.5859415,0.5995649,0.5873467,0.5973734,0.5896721,0.5977241,0.5972435,0.5926881,0.5926496,0.5886669,0.5945086,0.588817,0.5912957,0.5953204,0.5877046,0.5972659
0.5866952,0.5948148,0.5901613,0.6007248,0.5949491,0.592931,0.5936414,0.5946925,0.5982772,0.5970803,0.5957737,0.5938226,0.5986791,0.5960057,0.5929649,0.5988142,0.5919656,0.5968385,0.5911874,0.595779,0.5954449,0.5916118,0.5859415,0.6008183,0.5873467,0.5975534,0.5897138,0.5981839,0.5972435,0.5926881,0.5926816,0.5886669,0.5952655,0.5891137,0.5913968,0.596146,0.5877046,0.598066
0.5878881,0.5954511,0.5901613,0.6007248,0.5953963,0.5934076,0.5938149,0.5946925,0.5988224,0.5981039,0.5958557,0.5938226,0.5986791,0.5960057,0.5929649,0.5988142,0.5919656,0.5970213,0.5911874,0.595779,0.5954449,0.5925096,0.5866275,0.6008183,0.5875248,0.5975534,0.5905738,0.5990529,0.5976178,0.5930189,0.5926816,0.5893428,0.5954101,0.5891137,0.5915655,0.596146,0.5884315,0.598066
0.5878881,0.5954511,0.5909203,0.6014743,0.5953963,0.5934076,0.5938149,0.5948231,0.5988224,0.5981039,0.5958557,0.5942258,0.5998653,0.5961471,0.5934744,0.5992173,0.5928145,0.5970213,0.5915322,0.5963111,0.5960115,0.5925096,0.5866275,0.600945,0.5882552,0.5976886,0.5913287,0.5995754,0.5984447,0.5930189,0.5928681,0.5900864,0.5955062,0.5896664,0.5915655,0.5971195,0.5884315,0.5986533
0.5880908,0.5957101,0.5909203,0.6014743,0.5959227,0.5936681,0.5938703,0.5955147,0.6008316,0.5985187,0.5968809,0.5942258,0.5998653,0.5966266,0.5934744,0.5992173,0.5928145,0.5970457,0.5915322,0.5963111,0.5960115,0.5928242,0.5867241,0.600945,0.5884201,0.5991179,0.5913287,0.5995754,0.5984447,0.5939052,0.5932185,0.5900864,0.5964838,0.5896664,0.5916621,0.5989891,0.5892641,0.5986533
0.5880908,0.5957101,0.5910279,0.6016291,0.5976184,0.5939855,0.5938703,0.5960701,0.6011296,0.5985187,0.5968809,0.5953605,0.6003659,0.5968759,0.593496,0.5995992,0.5928233,0.5973046,0.5918892,0.597604,0.5961925,0.5928242,0.5867241,0.6018492,0.5887141,0.5991179,0.5917694,0.6001398,0.5993291,0.5950735,0.593226,0.5905776,0.5964838,0.5896669,0.5916621,0.5989891,0.5898035,0.599103
0.5885413,0.5959784,0.5910279,0.6016291,0.5976184,0.5939855,0.5942425,0.5970836,0.6011296,0.5990127,0.5969772,0.595503,0.6003659,0.5969782,0.5936979,0.5995992,0.5928233,0.5973046,0.5919543,0.5985662,0.5961925,0.5935743,0.5873342,0.6018492,0.5887141,0.6001063,0.5917694,0.6006422,0.5999046,0.5950735,0.5932419,0.5905776,0.5964855,0.5896669,0.5919154,0.5990452,0.5898035,0.599103
0.5885413,0.5959784,0.5925638,0.6016604,0.597915,0.5946998,0.5947257,0.5975276,0.6014232,0.5990127,0.5973458,0.595503,0.6007229,0.5969782,0.5936979,0.6000213,0.5931687,0.597754,0.5923737,0.5985662,0.5968336,0.5935743,0.5875493,0.6019422,0.5888161,0.6001063,0.5922251,0.6017138,0.5999046,0.5952388,0.5932419,0.5910743,0.5974831,0.5917291,0.5919154,0.5990452,0.5905845,0.5991132
0.5886236,0.596645,0.5925638,0.6016604,0.5983272,0.5946998,0.5947257,0.5979517,0.6017402,0.5992561,0.5973458,0.596213,0.6013091,0.5973899,0.5947427,0.6001062,0.5936155,0.597754,0.5923737,0.5997436,0.5968652,0.5939662,0.5876774,0.6019422,0.5893294,0.6009612,0.5922251,0.6017138,0.6004382,0.5952388,0.593618,0.5911852,0.5974831,0.5917291,0.5924308,0.5994184,0.5905845,0.5991132
0.5894912,0.5967464,0.5928451,0.601707,0.5983705,0.595151,0.5951788,0.5979517,0.6017402,0.5992561,0.5974526,0.596213,0.6013091,0.5973899,0.5947427,0.6001951,0.5944494,0.5984752,0.5923809,0.5998006,0.5971934,0.5940338,0.5876774,0.6023032,0.5893294,0.6009612,0.5922805,0.6024132,0.6004382,0.5955149,0.593618,0.5914248,0.5978134,0.5920023,0.5939407,0.5996606,0.5906394,0.5994298
0.5894912,0.5967464,0.5928451,0.601707,0.5989604,0.595151,0.5951788,0.5990471,0.6019527,0.5995289,0.5987939,0.5962939,0.6017193,0.5976232,0.5949265,0.6001951,0.5946878,0.5984752,0.5923809,0.5998006,0.597578,0.5940338,0.5879079,0.6023696,0.5894331,0.6009936,0.5932699,0.6024132,0.6008114,0.5960066,0.593816,0.5914248,0.5978134,0.5920023,0.5939407,0.5996606,0.5906394,0.5994298
0.5894995,0.5970634,0.594135,0.6025817,0.5991526,0.5965383,0.5956263,0.5990471,0.6019527,0.600079,0.5987939,0.5962939,0.6017193,0.5976232,0.5949265,0.6004036,0.5946878,0.5991027,0.5925338,0.600633,0.5983838,0.5943991,0.5879079,0.6023696,0.5907015,0.6014263,0.5933799,0.602985,0.6008114,0.5963672,0.593816,0.5921061,0.598394,0.5921018,0.5949166,0.6004028,0.5907859,0.5994928
0.5894995,0.5970634,0.594135,0.6025817,0.5991526,0.5965383,0.5959277,0.5994363,0.6023633,0.6001962,0.5988706,0.5967135,0.6018323,0.5983701,0.5953312,0.6004036,0.5951302,0.5991027,0.5938401,0.6006564,0.5983838,0.5945184,0.5886339,0.6029401,0.5907015,0.6014263,0.5933799,0.602985,0.601077,0.5981015,0.5939817,0.5922912,0.598394,0.5921018,0.5949166,0.6004028,0.5907859,0.5997569
0.5903103,0.5974621,0.5949245,0.6031603,0.5996903,0.5977305,0.5959277,0.5994363,0.6023633,0.6001962,0.5988706,0.5968422,0.6018323,0.5983701,0.5956283,0.6009094,0.5951302,0.5991291,0.5939745,0.6016149,0.5989378,0.5945184,0.5899886,0.6029774,0.5935107,0.60264,0.5936296,0.6031598,0.601077,0.5986133,0.5939817,0.5924873,0.5984297,0.592672,0.5952503,0.6004763,0.591548,0.5997569
0.5903103,0.5974621,0.5949245,0.6031603,0.5996903,0.5979476,0.5962235,0.5996153,0.6038186,0.6002936,0.5990031,0.5974047,0.6023807,0.5985354,0.5956283,0.601045,0.5953845,0.5991291,0.5939745,0.6037131,0.5991121,0.5948145,0.5899886,0.6029774,0.5937841,0.60264,0.5936296,0.6031598,0.6019769,0.5991749,0.59428,0.5924873,0.5984297,0.5929129,0.5952503,0.6004763,0.591548,0.6002765
0.590529,0.5980919,0.5956891,0.6035423,0.6016337,0.5979476,0.5972857,0.5998003,0.6038186,0.6002936,0.5990031,0.5974047,0.6030772,0.5985354,0.5961331,0.6010615,0.5953845,0.5996935,0.5949663,0.6037689,0.5994342,0.5948145,0.5907261,0.6031275,0.5954621,0.6034115,0.5938241,0.6034016,0.6019769,0.5991749,0.5948387,0.5962545,0.5986351,0.5930318,0.5959307,0.6015614,0.5923837,0.6003936
0.5907215,0.5980919,0.5956891,0.6056582,0.6016337,0.5980094,0.5972857,0.5998003,0.6041261,0.6004206,0.5991788,0.5982682,0.6030772,0.5986068,0.5961331,0.6010615,0.5953919,0.5996935,0.5963761,0.6037689,0.5994342,0.5953835,0.5927786,0.6031275,0.599488,0.6034115,0.5943296,0.6034016,0.6027257,0.599956,0.5948387,0.5965117,0.5986351,0.5930318,0.5960721,0.6016643,0.5923837,0.6003936
0.5907215,0.598825,0.5956897,0.6056582,0.6019224,0.5986237,0.5973021,0.6004153,0.6041261,0.6007773,0.5991788,0.5982682,0.6034968,0.5986068,0.5965712,0.6012023,0.5953919,0.6005345,0.5967081,0.6040778,0.5998157,0.5954963,0.5927786,0.6031647,0.599488,0.6051521,0.5943296,0.6036564,0.6027257,0.6001117,0.5952731,0.5965561,0.599096,0.5931695,0.5965225,0.6024961,0.5928034,0.6005111
0.5911911,0.598825,0.5962417,0.6064909,0.6024013,0.5986237,0.5978505,0.6004153,0.6043296,0.6015208,0.5992548,0.5983673,0.6034968,0.5986971,0.596867,0.6012023,0.5954079,0.6005345,0.5967475,0.6040778,0.6002138,0.5954963,0.5927914,0.6031647,0.6008908,0.6056181,0.5955939,0.6036564,0.6043096,0.6001117,0.5952731,0.5970894,0.599096,0.5931695,0.5965574,0.6024961,0.5944939,0.6010149
0.5911911,0.59904,0.5962417,0.6064909,0.6024013,0.5993796,0.5978505,0.6008003,0.6043296,0.6039222,0.5993834,0.5984738,0.6059534,0.5990005,0.596867,0.6015784,0.5954079,0.6006075,0.5973026,0.6055343,0.6002138,0.5961125,0.5927914,0.6032286,0.6023579,0.6063576,0.5955939,0.6036747,0.6043096,0.6005925,0.5958436,0.5980438,0.5991935,0.5933149,0.5965574,0.6027354,0.5944939,0.6010511
0.5913427,0.5992771,0.5965843,0.6070315,0.6025818,0.6003061,0.5988644,0.6008003,0.6052813,0.6048327,0.5998356,0.5984738,0.6059534,0.59944,0.5979922,0.6015784,0.5954918,0.6006075,0.5973026,0.6059903,0.6008923,0.5962488,0.5931655,0.6034291,0.602681,0.6063576,0.5959872,0.6062928,0.604497,0.6005925,0.5969762,0.5982458,0.5991935,0.5933149,0.5971687,0.6027354,0.5950248,0.6017144
0.5913427,0.5996078,0.5965843,0.6072032,0.6025818,0.6003061,0.5988644,0.6008194,0.6055097,0.6053706,0.5998356,0.5986793,0.6069634,0.59944,0.5979922,0.6017038,0.5954918,0.6014546,0.5976824,0.6071712,0.6008923,0.5962488,0.5933989,0.6034291,0.6028827,0.6064437,0.5960173,0.6062928,0.6048134,0.60145,0.5982024,0.5982458,0.6000155,0.5937453,0.5971687,0.6036899,0.5950248,0.6022404
0.5918611,0.5996078,0.596643,0.6072574,0.6029814,0.6019315,0.5989747,0.600825,0.6062601,0.6055726,0.6005059,0.5986793,0.6073888,0.6006916,0.5997451,0.6019057,0.5957824,0.6016269,0.5976824,0.6071712,0.6012216,0.5969908,0.5935062,0.6038686,0.6028827,0.6071585,0.5962322,0.6069672,0.6058184,0.60145,0.5982358,0.598914,0.6003134,0.5959217,0.5981666,0.6036899,0.5951609,0.6022404
0.5918611,0.5999837,0.596643,0.6072574,0.6031664,0.6020335,0.5989747,0.600825,0.6062601,0.6055726,0.6005059,0.5987289,0.6074579,0.6006916,0.5997451,0.6019057,0.596036,0.6016269,0.5977532,0.6080387,0.6012216,0.5972039,0.5935062,0.6038686,0.6038869,0.6076356,0.5962322,0.6071107,0.6062793,0.6017783,0.5987333,0.5990175,0.6003134,0.5959217,0.5992717,0.6039739,0.5951609,0.6025357
0.5925294,0.5999837,0.598025,0.6074743,0.6031664,0.6020335,0.5992875,0.6012945,0.6067307,0.6059557,0.600589,0.5987289,0.6074579,0.6008799,0.600195,0.602007,0.5966926,0.6018654,0.5977532,0.6088447,0.6021638,0.5972575,0.5938695,0.6040841,0.6038869,0.6077989,0.5987965,0.6073796,0.6062793,0.6017783,0.5987333,0.599677,0.6005353,0.5965925,0.5996219,0.6039739,0.5951959,0.6025357
0.5925294,0.601683,0.598025,0.6074743,0.6033685,0.6025279,0.5992875,0.6012945,0.6074455,0.6059557,0.600589,0.5993916,0.6076098,0.6008799,0.6006911,0.602007,0.5966926,0.6018841,0.5992419,0.6088447,0.6022268,0.598059,0.5938695,0.604406,0.6044762,0.6080771,0.5995855,0.6073796,0.6066043,0.6025547,0.5991123,0.6009587,0.6006323,0.5965925,0.5996219,0.6042404,0.5951959,0.6027493
0.5926459,0.601683,0.5984923,0.6074864,0.6033685,0.6029971,0.5997805,0.60193,0.6076661,0.6063216,0.6007812,0.5993916,0.6076098,0.6009735,0.6010333,0.6023598,0.5972928,0.6018841,0.599526,0.6089801,0.6022268,0.598059,0.5948144,0.604406,0.6051979,0.6080771,0.5995855,0.6074923,0.6068617,0.6025547,0.5996958,0.6009587,0.6006323,0.5968696,0.6000234,0.6042404,0.5954275,0.6029297
0.5926459,0.6017796,0.5984923,0.6074864,0.6039231,0.6029971,0.5997805,0.6024765,0.6076661,0.6063216,0.6010632,0.5998164,0.6077811,0.6009735,0.6010547,0.6023598,0.5972928,0.6019307,0.599526,0.6099019,0.6027644,0.5981355,0.5948144,0.6045182,0.6051979,0.6080882,0.6000486,0.6074923,0.6074598,0.6031539,0.5996958,0.6013856,0.6015498,0.597664,0.6000234,0.6042966,0.5954816,0.6029297
0.5929857,0.6017796,0.5988796,0.6075544,0.6057094,0.6031958,0.600185,0.602866,0.6078564,0.606776,0.6010632,0.5998164,0.6079522,0.6016319,0.601605,0.6024243,0.5975012,0.6026686,0.5997081,0.6099477,0.6027914,0.5983747,0.5958898,0.6051292,0.6056331,0.6084227,0.6004954,0.6080479,0.607873,0.6031539,0.5999484,0.6014197,0.6017919,0.597664,0.6009576,0.6042966,0.5954816,0.6042703
0.5929857,0.6018115,0.5992425,0.6077908,0.6062178,0.6031958,0.6004193,0.602866,0.6078564,0.606776,0.6010935,0.5999878,0.6079522,0.602118,0.6022694,0.6024243,0.5975012,0.6026686,0.5997081,0.6101327,0.6028285,0.5983747,0.5966068,0.6051292,0.6067006,0.6084227,0.6004954,0.6106322,0.607873,0.6035223,0.600026,0.6014197,0.6023439,0.5977233,0.6009576,0.6044036,0.5961003,0.6043696
0.5935649,0.6018115,0.5992425,0.6077936,0.6064313,0.6034783,0.6004754,0.6038372,0.6080327,0.6068825,0.6010935,0.6001552,0.6080761,0.602118,0.6022694,0.60264,0.5976557,0.6030588,0.6002559,0.6107939,0.6033043,0.5989593,0.5966068,0.6058385,0.606751,0.6086539,0.600765,0.6111014,0.6079026,0.6035223,0.60011,0.6028561,0.6028267,0.5979808,0.6037432,0.6044036,0.5961003,0.6066503
0.5935649,0.6018388,0.5994874,0.6077936,0.6064313,0.6040593,0.6004754,0.6038372,0.6092216,0.6068825,0.6012035,0.6006167,0.6080761,0.6028967,0.6034413,0.602841,0.5976557,0.6030588,0.6002725,0.6108088,0.6038358,0.5992866,0.5968975,0.6058385,0.6068618,0.6086926,0.6010762,0.6114583,0.6079026,0.6037196,0.60011,0.6028561,0.6031902,0.5979808,0.6038144,0.6051877,0.5968656,0.6066503
0.5937103,0.6018388,0.5994987,0.6078139,0.6067646,0.6041762,0.6011417,0.6040836,0.6092216,0.6072508,0.6015069,0.6006167,0.6085761,0.6028967,0.6034413,0.6030914,0.5994533,0.6034061,0.6002725,0.6110689,0.6038358,0.5992866,0.5968975,0.6059895,0.6068618,0.6086926,0.6010762,0.6114583,0.6079115,0.6037196,0.600415,0.6029468,0.6037779,0.5987077,0.6038144,0.6058162,0.5968656,0.6067012
0.5937103,0.6024277,0.5997522,0.6078139,0.6067646,0.6041762,0.6013701,0.6042225,0.6095739,0.6073383,0.6015069,0.6008421,0.6086845,0.6037994,0.603552,0.6030914,0.599972,0.6037092,0.6007719,0.6112005,0.6044592,0.5993419,0.5973489,0.6059895,0.607045,0.6087008,0.6018881,0.6114823,0.6079115,0.6038849,0.6005168,0.6030455,0.6037779,0.5987452,0.6040125,0.6058162,0.5980312,0.6067012
0.5949951,0.6024277,0.6000152,0.6090529,0.6076374,0.6047,0.6013701,0.6043523,0.60978,0.6073383,0.6024778,0.6008421,0.6086845,0.6037994,0.603552,0.6040181,0.599972,0.604213,0.6009351,0.6115457,0.6044592,0.5993419,0.5980125,0.6060651,0.607843,0.6087008,0.6022052,0.6117434,0.6081983,0.6045159,0.6005168,0.6033481,0.6038246,0.5987452,0.6040125,0.6059328,0.5986129,0.6067146
0.5950742,0.6032979,0.6004049,0.6100055,0.6078722,0.6047,0.6015059,0.606781,0.60978,0.6073579,0.6026262,0.6014337,0.6087588,0.6041605,0.6040935,0.6040731,0.6011856,0.6042965,0.6009351,0.6115457,0.6046368,0.6013856,0.5980125,0.6077486,0.607915,0.6088985,0.6026948,0.6117434,0.6082993,0.6047007,0.600935,0.6033481,0.6051083,0.5998337,0.6045663,0.6059328,0.5986247,0.6067847
0.5961942,0.6036175,0.6004049,0.6100055,0.6078722,0.6047753,0.6016375,0.6075468,0.6101639,0.6074032,0.6026262,0.6014337,0.6089129,0.6052637,0.6040935,0.6040731,0.6011856,0.6048779,0.6017644,0.6116617,0.6047203,0.6013856,0.5981606,0.6082161,0.607915,0.6089598,0.6047034,0.6118353,0.6086142,0.6047007,0.600935,0.603877,0.6055056,0.599974,0.6045663,0.6070253,0.5986247,0.6074599
0.5961942,0.6037872,0.6010416,0.6100531,0.6080956,0.6047753,0.6016375,0.6083993,0.6101639,0.6084514,0.6028588,0.601489,0.6096488,0.6052637,0.6043269,0.6044086,0.6012185,0.6053446,0.6019781,0.6116617,0.6047203,0.6015775,0.5981606,0.6098825,0.6080539,0.6089598,0.6047034,0.6118353,0.6090239,0.6049667,0.6011204,0.603877,0.6055056,0.599974,0.6053206,0.6070253,0.5987341,0.6083634
0.5962334,0.6039556,0.6014888,0.6100944,0.6085049,0.6048348,0.6017504,0.6084967,0.6113814,0.6084514,0.6035682,0.601489,0.6096488,0.6056671,0.6043269,0.6044086,0.6012185,0.6053446,0.6031051,0.6117363,0.605166,0.6015775,0.5983968,0.6098825,0.6080539,0.6090872,0.6047319,0.612066,0.6093595,0.6050011,0.6011204,0.6044781,0.6065563,0.6010006,0.6059483,0.6073532,0.5992368,0.6083634
0.5966432,0.6054745,0.6014888,0.6100944,0.609048,0.605098,0.6017504,0.6084967,0.6115466,0.6084975,0.6035682,0.6015736,0.6101382,0.6056857,0.6044747,0.6044746,0.6014157,0.605353,0.6031051,0.6120893,0.605166,0.6016074,0.5985591,0.6099887,0.6082242,0.6091855,0.6049626,0.6122047,0.6093595,0.6050011,0.6022354,0.6044781,0.6065563,0.6010761,0.6059483,0.6076457,0.5992368,0.6086377
0.5966432,0.6060104,0.6018108,0.6101997,0.6092288,0.605098,0.6034858,0.6087354,0.6118414,0.6085406,0.6037021,0.6023782,0.6101382,0.6058856,0.6044747,0.6044746,0.6019837,0.605353,0.6034109,0.6121957,0.6056582,0.6016074,0.5985591,0.6099887,0.6082242,0.609504,0.6050976,0.612251,0.6095496,0.6053045,0.6022354,0.6062306,0.6065722,0.6016853,0.6059567,0.60842,0.599308,0.6086377
0.5970849,0.6060104,0.6023146,0.6101997,0.6092288,0.60631,0.6036702,0.6087963,0.612014,0.6086337,0.6043048,0.6023926,0.6103361,0.6058856,0.6048392,0.6049203,0.6019837,0.6080415,0.6034109,0.6127021,0.6056582,0.6022011,0.5986667,0.6106866,0.6088858,0.6096082,0.605106,0.6130025,0.6100958,0.6057078,0.6024337,0.6062306,0.6068784,0.6016853,0.6061529,0.6088491,0.599308,0.6088028
0.5970849,0.6066888,0.6028152,0.611533,0.6100657,0.6065239,0.6036702,0.6087963,0.6133255,0.6087559,0.6046282,0.6023926,0.6103361,0.606134,0.6050234,0.6049203,0.6020442,0.6086682,0.6035517,0.6127388,0.6058619,0.6022011,0.599153,0.611972,0.6088858,0.6096082,0.605106,0.6131515,0.6101378,0.6057078,0.6024337,0.6069649,0.6068784,0.6019036,0.6063946,0.6088491,0.5997484,0.6088028
